Metric                         Close PC                       Open PC                        High PC                        Low PC                         Close                          Open                           High                           Low                            Volume                         Daily Range                    Close PC Lag 1                 Close PC Lag 3                 Close PC Lag 7                 Close PC Lag 14                Open PC Lag 1                  Open PC Lag 3                  Open PC Lag 7                  Open PC Lag 14                 High PC Lag 1                  High PC Lag 3                  High PC Lag 7                  High PC Lag 14                 Low PC Lag 1                   Low PC Lag 3                   Low PC Lag 7                   Low PC Lag 14                  Close EMA 7                    Close EMA 14                   Close EMA 28                   Close VOL 7                    Close VOL 14                   Close VOL 28                   Open EMA 7                     Open EMA 14                    Open EMA 28                    Open VOL 7                     Open VOL 14                    Open VOL 28                    High EMA 7                     High EMA 14                    High EMA 28                    High VOL 7                     High VOL 14                    High VOL 28                    Low EMA 7                      Low EMA 14                     Low EMA 28                     Low VOL 7                      Low VOL 14                     Low VOL 28                     Channel Position Close 21      Channel Position Open 7        Channel Position Open 21       Channel Position High 7        Channel Position High 21       Channel Position Low 7         Channel Position Low 21        Rolling VWAP 7                 Rolling VWAP 14                Rolling VWAP 21                Close Z-Score 7                Open Z-Score 7                 High Z-Score 7                 Low Z-Score 7                  Close Z-Score 14               Open Z-Score 14                High Z-Score 14                Low Z-Score 14                 Close Z-Score 28               Open Z-Score 28                High Z-Score 28                Low Z-Score 28                 Open PC Forward Lag            Open Forward Lag               Open PC Lag 1 Forward Lag      Open PC Lag 3 Forward Lag      Open PC Lag 7 Forward Lag      Open PC Lag 14 Forward Lag     Open EMA 7 Forward Lag         Open EMA 14 Forward Lag        Open EMA 28 Forward Lag        Open VOL 7 Forward Lag         Open VOL 14 Forward Lag        Open VOL 28 Forward Lag        Open Z-Score 7 Forward Lag     Open Z-Score 14 Forward Lag    Open Z-Score 28 Forward Lag   
2025-05-30                      0.004501                      -0.020680                      -0.009077                      -0.008715                       200.428024                     198.951123                     201.535693                     196.366568                      70819900                       5.169125                     -0.002345                       0.025298                      -0.009196                       0.005266                       0.014906                       0.023907                      -0.001154                       0.006474                       0.005327                       0.015377                      -0.004821                       0.002449                      -0.006953                       0.020521                       0.003770                       0.014691                       200.781058                     202.198174                     203.765454                      2.213923                       5.872644                       5.937860                      200.895316                     202.243081                     203.606106                      3.722157                       5.994724                       5.430483                      202.837444                     204.229336                     206.007057                      2.845541                       5.393194                       5.313122                      198.485036                     199.861974                     201.060355                      2.461077                       5.593422                       5.460222                      0.369000                       0.435198                       0.299457                       0.625921                       0.421157                       0.244476                       0.177759                       199.442208                     204.205800                     203.039266                    -0.159461                      -0.522330                      -0.457471                      -0.860789                      -0.301423                      -0.549143                      -0.499452                      -0.624914                      -0.562059                      -0.857195                      -0.841570                      -0.859633                       0.004564                       199.859215                    -0.020680                       0.011548                      -0.012038                       0.061541                       200.636291                     201.925232                     203.347700                      3.030961                       5.896496                       5.233739                     -0.256379                      -0.350380                      -0.666538                     
2025-06-02                      0.004232                       0.004564                       0.000842                       0.016973                       201.276230                     199.859215                     201.705334                     199.699548                      35423300                       2.005787                      0.004501                       0.001049                      -0.023059                       0.063146                      -0.020680                       0.011548                      -0.012038                       0.061541                      -0.009077                       0.009913                      -0.006860                       0.054887                      -0.008715                       0.012511                      -0.021070                       0.047996                       200.904851                     202.075248                     203.593783                      2.157617                       5.723169                       5.878629                      200.636291                     201.925232                     203.347700                      3.030961                       5.896496                       5.233739                      202.554417                     203.892803                     205.710386                      1.986988                       5.397364                       5.285369                      198.788664                     199.840317                     200.966506                      2.364190                       5.528285                       5.330663                      0.415559                       0.658937                       0.347756                       0.837682                       0.436091                       0.643477                       0.340116                       199.050637                     203.614669                     202.559228                     0.172125                      -0.256379                      -0.427321                       0.385284                      -0.139611                      -0.350380                      -0.405285                      -0.025463                      -0.394234                      -0.666538                      -0.757762                      -0.237674                       0.005342                       200.926962                     0.004564                       0.014906                      -0.021738                      -0.002560                       200.708958                     201.792129                     203.180752                      3.082538                       5.694359                       5.263657                      0.070722                      -0.151934                      -0.428180                     
2025-06-03                      0.007784                       0.005342                       0.008114                       0.004197                       202.842926                     200.926962                     203.341876                     200.537782                      46381600                       2.804094                      0.004232                      -0.002345                      -0.003612                       0.010152                       0.004564                       0.014906                      -0.021738                      -0.002560                       0.000842                       0.005327                      -0.020721                       0.010082                       0.016973                      -0.006953                      -0.005032                       0.010883                       201.389370                     202.177605                     203.542000                      2.461350                       5.213103                       5.885821                      200.708958                     201.792129                     203.180752                      3.082538                       5.694359                       5.263657                      202.751281                     203.819346                     205.547041                      2.110804                       5.040733                       5.309686                      199.225943                     199.933312                     200.936939                      2.555821                       5.209134                       5.336336                      0.490524                       0.762318                       0.398847                       0.996135                       0.514398                       0.724637                       0.380225                       199.217256                     202.976682                     202.403784                     0.590552                       0.070722                       0.279796                       0.513275                       0.127625                      -0.151934                      -0.094722                       0.116040                      -0.118773                      -0.428180                      -0.415310                      -0.074800                       0.007748                       202.483698                     0.005342                      -0.020680                      -0.035075                       0.009504                       201.152643                     201.884338                     203.132679                      1.867144                       5.138517                       5.271297                      0.712882                       0.116641                      -0.123116                     
2025-06-04                     -0.002214                       0.007748                       0.012122                       0.005673                       202.393890                     202.483698                     205.806703                     201.675402                      43604000                       4.131301                      0.007784                       0.004501                      -0.030244                      -0.002818                       0.005342                      -0.020680                      -0.035075                       0.009504                       0.008114                      -0.009077                      -0.024907                       0.002530                       0.004197                      -0.008715                      -0.031247                       0.007560                       201.640500                     202.206443                     203.462820                      1.309793                       4.631658                       5.862937                      201.152643                     201.884338                     203.132679                      1.867144                       5.138517                       5.271297                      203.515137                     204.084327                     205.564948                      1.763817                       4.463970                       5.295524                      199.838308                     200.165591                     200.987868                      1.912111                       4.581197                       5.335713                      0.469038                       0.647992                       0.473335                       1.000000                       0.632337                       0.562368                       0.434659                       200.658246                     202.390417                     202.608733                     0.575198                       0.712882                       1.299209                       0.960768                       0.040471                       0.116641                       0.385840                       0.329567                      -0.182320                      -0.123116                       0.045653                       0.128855                       0.002908                       203.072462                     0.007748                       0.004564                       0.023907                      -0.006967                       201.632598                     202.042755                     203.128527                      1.680894                       4.637715                       5.262677                      0.856606                       0.222029                      -0.010653                     
2025-06-05                     -0.010798                       0.002908                      -0.007225                      -0.009649                       200.208496                     203.072462                     204.319835                     199.729494                      55126100                       4.590342                     -0.002214                       0.004232                       0.025298                      -0.004144                       0.007748                       0.004564                       0.023907                      -0.006967                       0.012122                       0.000842                       0.015377                      -0.004581                       0.005673                       0.016973                       0.020521                      -0.004939                       201.282499                     201.940050                     203.238384                      1.259485                       4.034903                       5.847430                      201.632598                     202.042755                     203.128527                      1.680894                       4.637715                       5.262677                      203.716311                     204.115728                     205.479079                      1.522540                       3.862722                       5.271806                      199.811104                     200.107445                     200.901083                      1.711726                       3.925871                       5.298689                      0.364469                       0.710360                       0.501507                       0.842495                       0.561192                       0.356237                       0.341549                       201.040296                     201.795603                     202.761734                    -0.852732                       0.856606                       0.396393                      -0.047678                      -0.429144                       0.222029                       0.052840                      -0.096272                      -0.518157                      -0.010653                      -0.219895                      -0.221109                      -0.002457                       202.573497                     0.002908                       0.005342                       0.011548                       0.006684                       201.867823                     202.113520                     203.090249                      1.673397                       3.720739                       5.157822                      0.421702                       0.123625                      -0.100188                     
2025-06-06                      0.016398                      -0.002457                       0.004640                       0.009493                       203.491562                     202.573497                     205.267821                     201.625496                      46607700                       3.642325                     -0.010798                       0.007784                       0.001049                      -0.000899                       0.002908                       0.005342                       0.011548                       0.006684                      -0.007225                       0.008114                       0.009913                      -0.001831                      -0.009649                       0.004197                       0.012511                       0.001098                       201.834765                     202.146918                     203.255845                      1.488948                       3.209324                       5.748196                      201.867823                     202.113520                     203.090249                      1.673397                       3.720739                       5.157822                      204.104189                     204.269340                     205.464509                      1.639669                       3.141623                       5.184102                      200.264702                     200.309851                     200.951043                      1.914971                       2.974347                       5.201313                      0.510742                       0.657504                       0.465820                       0.942916                       0.597656                       0.557082                       0.419433                       201.421201                     201.225393                     203.245524                     1.112730                       0.421702                       0.709675                       0.710608                       0.418980                       0.123625                       0.317823                       0.442331                       0.041007                      -0.100188                      -0.037941                       0.129670                       0.006847                       203.960590                    -0.002457                       0.007748                       0.014906                      -0.020955                       202.391014                     202.359796                     203.150272                      1.821755                       3.396843                       5.087213                      0.861573                       0.471259                       0.159285                     
2025-06-09                     -0.012113                       0.006847                       0.001459                      -0.010047                       201.026764                     203.960590                     205.567208                     199.599776                      72862600                       5.967432                      0.016398                      -0.002214                      -0.002345                      -0.011739                      -0.002457                       0.007748                       0.014906                      -0.020955                       0.004640                       0.012122                       0.005327                      -0.014536                       0.009493                       0.005673                      -0.006953                      -0.026267                       201.632764                     201.997564                     203.102115                      1.255992                       2.553077                       5.612807                      202.391014                     202.359796                     203.150272                      1.821755                       3.396843                       5.087213                      204.469944                     204.442389                     205.471592                      1.787539                       2.803207                       5.056317                      200.098471                     200.215175                     200.857852                      1.787925                       2.722521                       5.063580                      0.390137                       0.804440                       0.533692                       0.974630                       0.612305                       0.342496                       0.320313                       201.698183                     200.947585                     203.466497                    -0.482488                       0.861573                       0.613841                      -0.278924                      -0.380247                       0.471259                       0.401261                      -0.226040                      -0.369753                       0.159285                       0.018910                      -0.248456                      -0.018543                       200.178543                     0.006847                       0.002908                      -0.020680                      -0.001154                       201.837897                     202.068963                     202.945325                      1.553568                       2.946357                       5.021581                     -1.068092                      -0.641612                      -0.550978                     
2025-06-10                      0.006056                      -0.018543                      -0.008010                       0.002750                       202.244186                     200.178543                     203.920665                     200.148608                      54672600                       3.772057                     -0.012113                      -0.010798                       0.004501                      -0.009196                       0.006847                       0.002908                      -0.020680                      -0.001154                       0.001459                      -0.007225                      -0.009077                      -0.004821                      -0.010047                      -0.009649                      -0.008715                       0.003770                       201.785620                     202.030447                     203.042947                      1.139631                       2.077770                       5.369472                      201.837897                     202.068963                     202.945325                      1.553568                       2.946357                       5.021581                      204.332624                     204.372826                     205.364631                      1.449314                       2.478769                       4.850668                      200.111005                     200.206299                     200.808938                      0.892989                       2.289060                       4.975887                      0.449706                       0.093245                       0.348632                       0.696140                       0.531738                       0.088423                       0.347168                       202.211029                     200.729437                     203.572023                     0.402382                      -1.068092                      -0.284244                       0.042109                       0.102869                      -0.641612                      -0.182414                      -0.025203                      -0.148760                      -0.550978                      -0.297684                      -0.132706                       0.014457                       203.072450                    -0.018543                      -0.002457                       0.004564                      -0.012038                       202.146535                     202.202761                     202.954093                      1.319170                       2.806246                       4.917109                      0.701893                       0.309912                       0.024071                     
2025-06-11                     -0.019194                       0.014457                       0.000734                      -0.010769                       198.362366                     203.072450                     204.070349                     197.993148                      60989900                       6.077201                      0.006056                       0.016398                       0.004232                      -0.023059                      -0.018543                      -0.002457                       0.004564                      -0.012038                      -0.008010                       0.004640                       0.000842                      -0.006860                       0.002750                       0.009493                       0.016973                      -0.021070                       200.929806                     201.541370                     202.720149                      1.772879                       2.153655                       5.099936                      202.146535                     202.202761                     202.954093                      1.319170                       2.806246                       4.917109                      204.267055                     204.332496                     205.275370                      0.934499                       2.290044                       4.544739                      199.581541                     199.911212                     200.614746                      1.276471                       2.275108                       4.793256                      0.259765                       0.650063                       0.490234                       0.777777                       0.539062                       0.000000                       0.241699                       202.001878                     200.518154                     203.063943                    -1.448176                       0.701893                      -0.210493                      -1.244363                      -1.476097                       0.309912                      -0.114472                      -0.843065                      -0.854478                       0.024071                      -0.265146                      -0.546935                      -0.021720                       198.661736                     0.014457                       0.006847                       0.005342                      -0.021738                       201.275335                     201.730624                     202.658068                      1.878333                       2.857907                       4.959147                     -1.391446                      -1.073824                      -0.805851                     
2025-06-12                      0.002113                      -0.021720                      -0.023570                      -0.005292                       198.781479                     198.661736                     199.260466                     196.945348                      43904600                       2.315118                     -0.019194                      -0.012113                       0.007784                      -0.003612                       0.014457                       0.006847                       0.005342                      -0.021738                       0.000734                       0.001459                       0.008114                      -0.020721                      -0.010769                      -0.010047                       0.004197                      -0.005032                       200.392725                     201.173384                     202.448516                      1.922259                       2.198731                       5.130782                      201.275335                     201.730624                     202.658068                      1.878333                       2.857907                       4.959147                      203.015408                     203.656225                     204.860549                      2.232260                       2.490905                       4.652282                      198.922493                     199.515764                     200.361684                      1.747312                       2.328341                       4.837013                      0.280273                       0.193694                       0.274413                       0.261260                       0.303710                       0.000000                       0.190429                       201.545681                     200.371818                     202.487700                    -0.838204                      -1.391446                      -1.682125                      -1.131535                      -1.087857                      -1.073824                      -1.764723                      -1.103969                      -0.714713                      -0.805851                      -1.203728                      -0.706290                       0.003265                       199.310370                    -0.021720                      -0.018543                       0.007748                      -0.035075                       200.784094                     201.407924                     202.427192                      2.110809                       1.991647                       5.001154                     -0.698180                      -1.053176                      -0.623221                     
2025-06-13                     -0.013805                       0.003265                       0.003456                      -0.008411                       196.037262                     199.310370                     199.949024                     195.288838                      51447300                       4.660187                      0.002113                       0.006056                      -0.002214                      -0.030244                      -0.021720                      -0.018543                       0.007748                      -0.035075                      -0.023570                      -0.008010                       0.012122                      -0.024907                      -0.005292                       0.002750                       0.005673                      -0.031247                       199.303859                     200.488568                     202.006361                      2.522952                       1.983570                       5.211373                      200.784094                     201.407924                     202.427192                      2.110809                       1.991647                       5.001154                      202.248812                     203.161932                     204.521824                      2.533079                       2.117442                       4.728940                      198.014079                     198.952174                     200.011833                      2.149202                       1.957630                       4.904169                      0.153332                       0.391262                       0.321538                       0.453397                       0.354358                       0.000000                       0.114871                       200.753972                     200.708477                     201.820718                    -1.294752                      -0.698180                      -0.907902                      -1.268025                      -2.244088                      -1.053176                      -1.517353                      -1.871312                      -1.145399                      -0.623221                      -0.966982                      -0.963057                      -0.012166                       196.885486                     0.003265                       0.014457                       0.002908                       0.023907                       199.809442                     200.804932                     202.045006                      2.603476                       2.125806                       5.027070                     -1.123097                      -1.843746                      -1.026347                     
2025-06-16                      0.010028                      -0.012166                      -0.008384                       0.004395                       198.003128                     196.885486                     198.272565                     196.147035                      43020700                       2.125530                     -0.013805                      -0.019194                      -0.010798                       0.025298                       0.003265                       0.014457                       0.002908                       0.023907                       0.003456                       0.000734                      -0.007225                       0.015377                      -0.008411                      -0.010769                      -0.009649                       0.020521                       198.978676                     200.157176                     201.730276                      2.631121                       2.084751                       5.206133                      199.809442                     200.804932                     202.045006                      2.603476                       2.125806                       5.027070                      201.254750                     202.510016                     204.090840                      3.061133                       2.366085                       4.798401                      197.547318                     198.578155                     199.745295                      2.301435                       2.033238                       4.910334                      0.259549                       0.155341                       0.200942                       0.290292                       0.273678                       0.083495                       0.162218                       200.278017                     200.645733                     201.282938                    -0.370773                      -1.123097                      -0.974210                      -0.608439                      -1.033240                      -1.843746                      -1.790912                      -1.195689                      -0.715915                      -1.026347                      -1.212545                      -0.732793                      -0.000507                       196.785678                    -0.012166                      -0.021720                      -0.002457                       0.011548                       199.053501                     200.269031                     201.682293                      2.806818                       2.396157                       5.088707                     -0.807969                      -1.453725                      -0.962251                     
2025-06-17                     -0.014011                      -0.000507                      -0.001510                      -0.006868                       195.228958                     196.785678                     197.973180                     194.799869                      38856200                       3.173311                      0.010028                       0.002113                       0.016398                       0.001049                      -0.012166                      -0.021720                      -0.002457                       0.011548                      -0.008384                      -0.023570                       0.004640                       0.009913                       0.004395                      -0.005292                       0.009493                       0.012511                       198.041247                     199.500080                     201.281909                      2.500282                       2.492909                       5.223281                      199.053501                     200.269031                     201.682293                      2.806818                       2.396157                       5.088707                      200.434358                     201.905105                     203.668933                      3.134981                       2.691638                       4.834618                      196.860456                     198.074384                     199.404231                      2.066802                       2.283785                       4.798440                      0.136079                       0.184429                       0.233457                       0.294716                       0.307739                       0.000000                       0.109238                       199.417925                     200.396599                     200.618759                    -1.124788                      -0.807969                      -0.785069                      -0.996993                      -1.713308                      -1.453725                      -1.460792                      -1.433811                      -1.158841                      -0.962251                      -1.178118                      -0.959554                      -0.006389                       195.528322                    -0.000507                       0.003265                       0.006847                       0.014906                       198.172206                     199.636937                     201.257882                      2.538454                       2.650136                       5.157062                     -1.041533                      -1.550341                      -1.111012                     
2025-06-18                      0.004805                      -0.006389                      -0.004133                      -0.000717                       196.166977                     195.528322                     197.154902                     194.660155                      45394700                       2.494747                     -0.014011                      -0.013805                      -0.012113                      -0.002345                      -0.000507                       0.003265                       0.006847                       0.014906                      -0.001510                       0.003456                       0.001459                       0.005327                      -0.006868                      -0.008411                      -0.010047                      -0.006953                       197.572679                     199.055667                     200.929155                      2.361097                       2.694488                       5.249712                      198.172206                     199.636937                     201.257882                      2.538454                       2.650136                       5.157062                      199.614494                     201.271744                     203.219689                      2.817323                       3.021062                       4.935886                      196.310380                     197.619153                     199.077053                      1.982163                       2.501830                       4.768296                      0.207860                       0.092258                       0.165221                       0.265111                       0.273816                       0.000000                       0.107260                       198.388411                     200.119235                     200.152620                    -0.595360                      -1.041533                      -0.873024                      -0.832538                      -1.072074                      -1.550341                      -1.362713                      -1.182733                      -0.907131                      -1.111012                      -1.228713                      -0.926305                       0.011738                       197.823502                    -0.006389                      -0.012166                      -0.018543                      -0.020680                       198.085030                     199.395146                     201.021028                      2.453946                       2.706267                       5.172812                     -0.106575                      -0.580742                      -0.618141                     
2025-06-20                      0.022485                       0.011738                       0.020904                       0.009176                       200.577698                     197.823502                     201.276224                     196.446397                      96813500                       4.829827                      0.004805                       0.010028                       0.006056                       0.004501                      -0.006389                      -0.012166                      -0.018543                      -0.020680                      -0.004133                      -0.008384                      -0.008010                      -0.009077                      -0.000717                       0.004395                       0.002750                      -0.008715                       198.323934                     199.258604                     200.904917                      1.876325                       2.697683                       5.190515                      198.085030                     199.395146                     201.021028                      2.453946                       2.706267                       5.172812                      200.029926                     201.272342                     203.085657                      2.357123                       3.024992                       4.896142                      196.344385                     197.462786                     198.895629                      1.212243                       2.497344                       4.780476                      0.555228                       0.336162                       0.351988                       0.703075                       0.606774                       0.189820                       0.250367                       198.120306                     200.094023                     199.861290                     1.201158                      -0.106575                       0.528737                       0.084151                       0.488973                      -0.580742                       0.001283                      -0.406988                      -0.063042                      -0.618141                      -0.369563                      -0.512341                       0.017101                       201.206392                     0.011738                      -0.000507                       0.014457                       0.004564                       198.865371                     199.636645                     201.033812                      1.883577                       2.721713                       4.929394                      1.242859                       0.576750                       0.035010                     
2025-06-23                      0.002488                       0.017101                       0.002975                       0.010668                       201.076660                     201.206392                     201.874982                     198.542003                      55814300                       3.332979                      0.022485                      -0.014011                      -0.019194                       0.004232                       0.011738                      -0.000507                       0.014457                       0.004564                       0.020904                      -0.001510                       0.000734                       0.000842                       0.009176                      -0.006868                      -0.010769                       0.016973                       199.012115                     199.501012                     200.916761                      2.295275                       2.689570                       4.950077                      198.865371                     199.636645                     201.033812                      1.883577                       2.721713                       4.929394                      200.491190                     201.352694                     203.002162                      1.747085                       3.024096                       4.744651                      196.893789                     197.606681                     198.871241                      1.367435                       2.464084                       4.647092                      0.629108                       0.907331                       0.639280                       1.000000                       0.691706                       0.538038                       0.430360                       198.145362                     200.086364                     199.737066                     0.899476                       1.242859                       0.792058                       1.205332                       0.585837                       0.576750                       0.172709                       0.379582                       0.032302                       0.035010                      -0.237569                      -0.070848                       0.004761                       202.164363                     0.017101                      -0.006389                      -0.021720                       0.005342                       199.690119                     199.973674                     201.111781                      2.457537                       2.767666                       4.683581                      1.006798                       0.791529                       0.224739                     
2025-06-24                     -0.005955                       0.004761                       0.005635                       0.006232                       199.879181                     202.164363                     203.012583                     199.779385                      54064000                       3.233198                      0.002488                       0.004805                       0.002113                       0.007784                       0.017101                      -0.006389                      -0.021720                       0.005342                       0.002975                      -0.004133                      -0.023570                       0.008114                       0.010668                      -0.000717                      -0.005292                       0.004197                       199.228882                     199.551434                     200.845204                      2.394379                       2.539502                       4.515082                      199.690119                     199.973674                     201.111781                      2.457537                       2.767666                       4.683581                      201.121539                     201.574012                     203.002881                      2.212666                       3.014154                       4.409137                      197.615188                     197.896375                     198.933871                      1.948938                       2.415476                       4.341651                      0.535211                       0.898446                       0.714397                       1.000000                       0.780907                       0.612903                       0.527386                       198.509493                     200.012383                     199.746189                     0.271594                       1.006798                       0.854645                       1.110449                       0.129059                       0.791529                       0.477272                       0.779561                      -0.213955                       0.224739                       0.002201                       0.194745                      -0.005627                       201.026766                     0.004761                       0.011738                       0.003265                       0.007748                       200.024281                     200.114086                     201.105918                      2.628175                       2.704485                       4.243360                      0.381438                       0.337469                      -0.018653                     
